track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,speechiness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Solita,Sech,7,Solita,2019-02-28,latin,0.679,0.831,2,-1.866,0.109,0.097,0.88,88.792,219520,Very Low Popularity,Slow,Loud,February
Cuerpo en Venta,Noriel,83,Cuerpo en Venta,2019-08-09,latin,0.696,0.601,11,-5.749,0.302,0.0974,0.408,91.924,254413,Very High Popularity,Moderate,Moderate,August
La Playa - Remix,Myke Towers,79,La Playa (Remix),2020-01-03,latin,0.775,0.633,10,-3.332,0.133,0.219,0.394,140.008,250333,High Popularity,Fast,Loud,January
Porfa,Feid,73,Porfa,2019-12-13,latin,0.843,0.549,6,-8.018,0.164,0.155,0.541,83.982,233000,High Popularity,Slow,Moderate,December
Doble Cara,Arcangel,65,Historias de un Capricornio,2019-12-20,latin,0.88,0.468,8,-4.855,0.121,0.108,0.72,96.004,185111,High Popularity,Moderate,Loud,December
En Cero - Remix,Yandel,68,En Cero (Remix),2019-12-06,latin,0.792,0.782,9,-5.201,0.0538,0.142,0.628,92.995,296227,High Popularity,Moderate,Moderate,December
Te Echo De Menos,Marko Silva,63,Te Echo De Menos,2019-12-06,latin,0.756,0.816,6,-5.521,0.0488,0.0943,0.623,90.964,196483,High Popularity,Moderate,Moderate,December
RITMO (Bad Boys For Life),The Black Eyed Peas,96,RITMO (Bad Boys For Life),2019-10-12,latin,0.721,0.716,10,-7.037,0.0657,0.237,0.667,104.994,221714,Very High Popularity,Moderate,Moderate,October
Eres Top,Ozuna,72,Nibiru,2019-11-29,latin,0.823,0.622,11,-5.706,0.0491,0.0453,0.602,100.022,204853,High Popularity,Moderate,Moderate,November
Fuego,Ozuna,69,Nibiru,2019-11-29,latin,0.844,0.618,5,-5.133,0.0685,0.148,0.604,91.017,191467,High Popularity,Moderate,Moderate,November
Nadie Como Tu,Amenazzy,67,Nadie Como Tu,2019-12-06,latin,0.694,0.842,2,-4.91,0.0624,0.261,0.753,105.02,177328,High Popularity,Moderate,Loud,December
Sentimientos Escondidos - Remix,J Alvarez,57,La Fama Que Camina Extended Play,2019-12-13,latin,0.839,0.75,5,-2.985,0.127,0.446,0.592,93.974,228480,Medium Popularity,Moderate,Loud,December
La Desean,Sartiboy,53,Decime Si No,2019-12-13,latin,0.654,0.732,1,-5.008,0.0573,0.114,0.507,130.056,216427,Medium Popularity,Fast,Moderate,December
Loco por Verte,Los Hitmen,66,Loco por Verte,2019-12-06,latin,0.771,0.521,6,-5.609,0.199,0.104,0.437,159.904,256920,High Popularity,Very Fast,Moderate,December
No Lo Pienses - Remix,Ñejo,43,Objetos Perdidos,2019-11-22,latin,0.801,0.934,7,-4.418,0.0675,0.505,0.87,93.033,217089,Medium Popularity,Moderate,Loud,November
Días Lluviosos (with Lenny Tavarez),Juhn,69,Días Lluviosos (with Lenny Tavarez),2019-12-07,latin,0.813,0.571,2,-7.393,0.096,0.166,0.543,139.969,281653,High Popularity,Fast,Moderate,December
Por Contarle Los Secretos,Jon Z,67,Por Contarle Los Secretos,2019-11-27,latin,0.772,0.765,7,-4.576,0.066,0.107,0.392,143.979,280646,High Popularity,Fast,Loud,November
La Lá,Mike Bahía,68,Navegando,2019-11-15,latin,0.849,0.712,10,-4.398,0.29,0.0688,0.486,94.031,197879,High Popularity,Moderate,Loud,November
Champagne Rose,Amenazzy,61,Champagne Rose,2019-11-22,latin,0.654,0.733,9,-4.127,0.0705,0.0751,0.45,140.005,281653,High Popularity,Fast,Loud,November
La Noche Se Presta,J Bas Y Santy,48,La Noche Se Presta,2019-12-13,latin,0.832,0.542,1,-3.725,0.0718,0.123,0.711,100.021,177586,Medium Popularity,Moderate,Loud,December
Que Se Repita,Rigo V,44,Que Se Repita,2019-09-13,latin,0.809,0.521,11,-8.256,0.0824,0.169,0.474,95.021,212416,Medium Popularity,Moderate,Moderate,September
Buenos Amantes,Japiaguar,45,Buenos Amantes,2019-12-06,latin,0.84,0.718,9,-3.527,0.0636,0.0968,0.864,156.006,240160,Medium Popularity,Very Fast,Loud,December
Una Locura,J Alvarez,54,"La Fama Que Camina, Vol. 2",2019-11-08,latin,0.789,0.761,2,-4.023,0.104,0.239,0.583,94.052,212000,Medium Popularity,Moderate,Loud,November
Una Noche,Rauw Alejandro,72,Una Noche,2019-11-20,latin,0.777,0.696,9,-5.123,0.0464,0.117,0.34,93.019,247067,High Popularity,Moderate,Moderate,November
Cuéntame,Gabo Viera,43,Cuéntame,2019-12-13,latin,0.713,0.848,3,-5.309,0.0785,0.544,0.87,90.011,176030,Medium Popularity,Moderate,Moderate,December
Bailame Así,Myke Towers,66,Bailame Así,2019-11-22,latin,0.701,0.94,1,-2.762,0.0785,0.161,0.945,89.004,208442,High Popularity,Slow,Loud,November
Detente,Mike Bahía,79,Navegando,2019-11-15,latin,0.736,0.585,7,-4.617,0.346,0.106,0.363,171.932,181845,High Popularity,Very Fast,Loud,November
Temporal,Ozuna,66,Nibiru,2019-11-29,latin,0.697,0.593,2,-6.356,0.194,0.11,0.484,148.019,238293,High Popularity,Fast,Moderate,November
Sirena,Lionel Ferro,42,Sirena,2020-01-10,latin,0.767,0.643,2,-5.953,0.0488,0.0879,0.665,92.986,189377,Medium Popularity,Moderate,Moderate,January
Fantasias - Unplugged,Rauw Alejandro,77,Fantasias (Unplugged),2019-11-05,latin,0.714,0.528,0,-5.219,0.0381,0.12,0.538,91.952,200594,High Popularity,Moderate,Moderate,November
Emborráchate,Nacho,62,UNO,2019-10-25,latin,0.772,0.843,8,-4.645,0.0481,0.0885,0.822,104.992,207800,High Popularity,Moderate,Loud,October
Más De Ti,Llane,68,Más De Ti,2019-10-18,latin,0.838,0.746,10,-5.889,0.134,0.119,0.622,100.966,190908,High Popularity,Moderate,Moderate,October
Throwback,Brytiago,57,Throwback,2019-10-25,latin,0.907,0.76,0,-3.888,0.454,0.0699,0.708,90.057,198027,Medium Popularity,Moderate,Loud,October
Contigo Despertar,Jabex,38,Contigo Despertar,2020-01-10,latin,0.601,0.531,5,-6.493,0.296,0.0904,0.6,90.045,208068,Low Popularity,Moderate,Moderate,January
Cántalo,Ricky Martin,72,Cántalo,2019-11-12,latin,0.708,0.795,1,-4.71,0.116,0.362,0.731,95.039,218996,High Popularity,Moderate,Loud,November
Pa´ la Camara,Power Peralta,51,Pa´ la Camara,2020-01-10,latin,0.863,0.757,4,-3.781,0.218,0.0827,0.747,99.978,177637,Medium Popularity,Moderate,Loud,January
Copas de Vino - Remix,Fullbeta,43,Copas de Vino (Remix),2019-11-29,latin,0.771,0.467,9,-11.782,0.254,0.0979,0.722,169.922,241509,Medium Popularity,Very Fast,Quiet,November
No Te Vayas,Don Omar,56,No Te Vayas,2019-11-22,latin,0.759,0.692,10,-6.759,0.0382,0.0864,0.652,93.95,238733,Medium Popularity,Moderate,Moderate,November
Con To',Maikel Delacalle,58,Con To',2019-11-27,latin,0.856,0.689,4,-5.615,0.0897,0.233,0.678,97.989,190114,Medium Popularity,Moderate,Moderate,November
Fresa,TINI,82,Fresa,2019-09-06,latin,0.781,0.866,5,-3.493,0.0867,0.101,0.864,95.993,165646,Very High Popularity,Moderate,Loud,September
Yoyo,Marina Yers,53,Yoyo,2019-11-01,latin,0.886,0.637,7,-7.654,0.0766,0.0667,0.617,102.026,191941,Medium Popularity,Moderate,Moderate,November
Enciéndelo,Joseph El De La Urba,59,Enciéndelo,2019-12-13,latin,0.756,0.65,10,-3.142,0.45,0.116,0.66,97.725,229133,Medium Popularity,Moderate,Loud,December
Nadie Muere De Amor,Darkiel,59,Nadie Muere De Amor,2019-08-23,latin,0.691,0.835,6,-4.495,0.0747,0.411,0.67,169.975,242000,Medium Popularity,Very Fast,Loud,August
Difícil,ICON,71,Difícil,2019-11-22,latin,0.853,0.634,8,-6.222,0.414,0.104,0.76,91.99,213913,High Popularity,Moderate,Moderate,November
Tequila,Juanes,77,Más Futuro Que Pasado,2019-11-22,latin,0.757,0.688,9,-4.546,0.112,0.237,0.704,155.994,159547,High Popularity,Very Fast,Loud,November
Amor Duele,Akim,55,Amor Duele,2019-11-22,latin,0.81,0.831,10,-2.315,0.0938,0.103,0.695,95.027,197387,Medium Popularity,Moderate,Loud,November
Quisieras,Nicky Jam,62,Intimo,2019-11-01,latin,0.881,0.725,10,-5.152,0.0464,0.0596,0.712,97.019,185693,High Popularity,Moderate,Moderate,November
Es Un Secreto,Plan B,4,House of Pleasure,2010-07-20,latin,0.841,0.783,6,-4.915,0.0432,0.0528,0.514,94.989,190560,Very Low Popularity,Moderate,Loud,July
Quizas - Remix,Tony Dize,2,Los Vaqueros Wild Wild Mixes,2007-01-01,latin,0.787,0.679,9,-4.913,0.0658,0.15,0.875,89.988,240200,Very Low Popularity,Slow,Loud,January
Perdóname,Eddy Lover,1,Perdóname,2008-01-01,latin,0.679,0.818,9,-5.67,0.0315,0.158,0.392,95.013,243027,Very Low Popularity,Moderate,Moderate,January
Salió El Sol,Don Omar,72,King Of Kings,2006-01-01,latin,0.887,0.701,4,-5.892,0.0873,0.0466,0.965,110.002,315293,High Popularity,Moderate,Moderate,January
Tu Príncipe,Daddy Yankee,69,Barrio Fino (Bonus Track Version),2004-07-13,latin,0.771,0.815,1,-5.423,0.0719,0.189,0.524,94.016,205520,High Popularity,Moderate,Moderate,July
Mis Ojos Lloran Por Ti,Big Boy,71,Mis Ojos Lloran Por Ti,2006-01-01,latin,0.794,0.831,8,-9.235,0.331,0.11,0.328,172.407,295533,High Popularity,Very Fast,Moderate,January
Llamado de Emergencia,Daddy Yankee,71,Talento de Barrio,2008-08-12,latin,0.699,0.91,4,-4.405,0.036,0.146,0.792,97.971,239920,High Popularity,Moderate,Loud,August
Sensacion Del Bloque,De La Ghetto,66,Reggaeton Rulers: Los Que Ponen,2006-01-01,latin,0.709,0.726,7,-7.129,0.0411,0.301,0.404,92.006,182187,High Popularity,Moderate,Moderate,January
Pasarela,Ñejo & Dalmata,68,Broke & Famous,2007-01-01,latin,0.798,0.821,7,-6.143,0.0596,0.178,0.525,95.004,227467,High Popularity,Moderate,Moderate,January
La Botella,Mach & Daddy,67,Desde Abajo,2005-01-01,latin,0.752,0.795,0,-4.438,0.0415,0.0772,0.916,118.015,179213,High Popularity,Moderate,Loud,January
Pobre Diabla,Don Omar,12,"The Gold Series ""The Last Don""",2004-01-01,latin,0.748,0.763,5,-6.995,0.0517,0.0877,0.849,91.979,252480,Very Low Popularity,Moderate,Moderate,January
El Doctorado,Tony Dize,2,"La Melodia De La Calle ""Updated""",2009-11-17,latin,0.719,0.773,10,-6.272,0.0377,0.291,0.759,120.018,264147,Very Low Popularity,Fast,Moderate,November
Pam Pam,Wisin & Yandel,67,La Historia De El Dúo (Vol.1),2013-01-01,latin,0.874,0.69,10,-6.373,0.114,0.249,0.735,95.025,227280,High Popularity,Moderate,Moderate,January
Ven Bailalo,Angel Y Khriz,7,Strictly Latin Dancing Come And Dance,2011-12-29,latin,0.675,0.921,4,-6.083,0.0365,0.117,0.7,97.01,252493,Very Low Popularity,Moderate,Moderate,December
En La Cama (feat. Daddy Yankee),Nicky Jam,63,Exitos,2016-02-24,latin,0.855,0.912,10,-4.832,0.145,0.122,0.885,104.072,157023,High Popularity,Moderate,Loud,February
"No Se De Ella ""My Space""",Don Omar,50,King Of Kings (Armageddon Edition),2006-01-01,latin,0.815,0.676,9,-9.174,0.0934,0.242,0.77,88.008,222600,Medium Popularity,Slow,Moderate,January
Agarrala,Trebol Clan,65,"Reggaeton Hall of Fame, Vol. 1",2015-06-10,latin,0.744,0.921,9,-4.521,0.0889,0.146,0.718,93.001,157701,High Popularity,Moderate,Loud,June
Pa' Que Retozen,Tego Calderon,71,El Abayarde,2003-07-01,latin,0.815,0.856,1,-3.825,0.122,0.244,0.872,91.995,151667,High Popularity,Moderate,Loud,July
Siente El Boom,"Tito ""El Bambino""",63,El Documental II,2006-01-01,latin,0.804,0.745,4,-5.805,0.0744,0.0924,0.512,95.024,188733,High Popularity,Moderate,Moderate,January
"Lo Que Pasó, Pasó",Daddy Yankee,73,Barrio Fino (Bonus Track Version),2004-07-13,latin,0.816,0.747,8,-6.468,0.0411,0.263,0.848,97.019,210933,High Popularity,Moderate,Moderate,July
Dile,Don Omar,73,The Last Don,2003-01-01,latin,0.817,0.714,4,-7.501,0.141,0.042,0.714,94.001,204600,High Popularity,Moderate,Moderate,January
Si No Le Contesto,Plan B,3,House of Pleasure,2010-07-20,latin,0.844,0.757,1,-4.61,0.0523,0.16,0.532,94.977,220133,Very Low Popularity,Moderate,Loud,July
Escápate Conmigo - Remix,Wolfine,60,La Versatilidad de la Calle,2013-10-02,latin,0.831,0.89,8,-7.635,0.0791,0.352,0.76,94.007,167288,Medium Popularity,Moderate,Moderate,October
Aparentemente,Yaga & Mackie,62,La Reunion,2015-07-14,latin,0.86,0.699,3,-6.415,0.0974,0.26,0.871,93.992,303543,High Popularity,Moderate,Moderate,July
Ayer La Vi,Don Omar,51,King Of Kings (Armageddon Edition),2006-01-01,latin,0.801,0.716,7,-8.398,0.0541,0.163,0.771,94.005,252387,Medium Popularity,Moderate,Moderate,January
El Telefono,"Héctor ""El Father""",65,The Bad Boy,2006-01-01,latin,0.808,0.682,2,-7.128,0.0963,0.464,0.491,89.987,235627,High Popularity,Slow,Moderate,January
Yo Voy (feat. Daddy Yankee),Zion & Lennox,66,Motivando a la Yal,2004-05-04,latin,0.808,0.697,10,-5.899,0.241,0.0546,0.554,95.06,232020,High Popularity,Moderate,Moderate,May
Te Quiero,Flex,57,Te Quiero,2007-01-01,latin,0.536,0.598,1,-9.608,0.0424,0.319,0.465,83.946,199110,Medium Popularity,Slow,Moderate,January
Felina,Hector & Tito,49,A La Reconquista,2002-01-01,latin,0.849,0.922,6,-6.604,0.0684,0.0809,0.71,93.001,216440,Medium Popularity,Moderate,Moderate,January
Igual Que Ayer,R.K.M & Ken-Y,63,Masterpiece: Nuestra Obra Maestra,2016-11-04,latin,0.788,0.735,10,-7.171,0.0433,0.0427,0.399,94.004,232560,High Popularity,Moderate,Moderate,November
Rakata,Wisin & Yandel,68,Pa'l Mundo,2005-01-01,latin,0.872,0.786,1,-5.473,0.142,0.0776,0.722,96.002,172680,High Popularity,Moderate,Moderate,January
Quiero Bailar,Ivy Queen,49,e5,2006-11-14,latin,0.815,0.826,5,-5.217,0.155,0.256,0.737,95.031,183053,Medium Popularity,Moderate,Moderate,November
Noche de Travesura,"Héctor ""El Father""",1,Flow La Discoteca Special Edition,2012-12-04,latin,0.833,0.626,9,-7.715,0.188,0.0805,0.409,92.013,212733,Very Low Popularity,Moderate,Moderate,December
Dutty Love,Don Omar,60,Don Omar Presents MTO2: New Generation,2012-01-01,latin,0.742,0.873,1,-3.373,0.082,0.114,0.899,90.004,285333,Medium Popularity,Moderate,Loud,January
Yo No Soy Tu Marido,Nicky Jam,60,Reggaeton Diamond Collection,2009-07-31,latin,0.807,0.643,10,-7.347,0.0522,0.0865,0.821,94.983,199368,Medium Popularity,Moderate,Moderate,July
Noche De Sexo,Wisin & Yandel,69,Pa'l Mundo,2005-01-01,latin,0.686,0.722,2,-5.4,0.256,0.494,0.515,94.006,205707,High Popularity,Moderate,Moderate,January
5 Letras,Alexis y Fido,64,Sobrenatural,2007-09-28,latin,0.82,0.788,6,-5.478,0.191,0.0404,0.648,93.961,195573,High Popularity,Moderate,Moderate,September
Mi Cama Huele a Ti,"Tito ""El Bambino""",63,El Patrón,2009-03-03,latin,0.738,0.85,7,-5.818,0.0403,0.162,0.678,94.999,225573,High Popularity,Moderate,Moderate,March
Passion Whine,Farruko,68,Farruko Presents Los Menores,2016-02-22,latin,0.756,0.69,10,-3.87,0.0656,0.0586,0.783,162.005,213312,High Popularity,Very Fast,Loud,February
Punto y Aparte,Tego Calderon,61,Rompe La Discoteca,2009-11-10,latin,0.808,0.767,1,-4.912,0.0445,0.0886,0.722,94.998,206493,High Popularity,Moderate,Loud,November
Virtual Diva,Don Omar,62,iDon,2009-01-01,latin,0.785,0.881,8,-4.205,0.0505,0.753,0.729,113.999,239493,High Popularity,Moderate,Loud,January
Mírala Bien,Wisin & Yandel,64,Pa'l Mundo,2005-01-01,latin,0.815,0.856,1,-4.399,0.13,0.0697,0.713,96.014,156560,High Popularity,Moderate,Loud,January
Down,R.K.M & Ken-Y,47,Reggaeton Simply The Best,2008-01-01,latin,0.799,0.783,8,-6.59,0.0881,0.102,0.786,94.987,225693,Medium Popularity,Moderate,Moderate,January
Pa' Que La Pases Bien,Arcangel,65,El Fenomeno,2008-12-09,latin,0.897,0.755,9,-5.684,0.144,0.264,0.567,110.008,214120,High Popularity,Moderate,Moderate,December
Flow Natural,"Tito ""El Bambino""",61,Top Of The Line,2006-01-01,latin,0.831,0.789,0,-5.498,0.0661,0.328,0.827,101.035,173867,High Popularity,Moderate,Moderate,January
Bandoleros,Don Omar,67,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-20,latin,0.662,0.896,5,-5.311,0.251,0.186,0.79,90.622,305280,High Popularity,Moderate,Moderate,June
Dile A Tu Amiga,Ñejo,61,Ñejo & Dalmata (Special Edition) - EP,2012-10-01,latin,0.788,0.674,2,-8.392,0.0537,0.0892,0.864,94.997,214747,High Popularity,Moderate,Moderate,October
Chillax (feat. Ky-Mani Marley),Farruko,69,Visionary,2015-10-23,latin,0.827,0.646,1,-4.727,0.0766,0.247,0.512,92.057,197840,High Popularity,Moderate,Loud,October
Te Ves Buena,El General,62,Estas Buena,2009-04-14,latin,0.808,0.869,7,-6.971,0.0509,0.0983,0.848,92.165,205000,High Popularity,Moderate,Moderate,April
Me Matas,R.K.M & Ken-Y,45,2008 Año De Exitos Reggaeton Urbano,2007-01-01,latin,0.773,0.685,7,-8.271,0.0895,0.445,0.558,92.978,196427,Medium Popularity,Moderate,Moderate,January
Voy a Beber,Nicky Jam,60,Nicky Jam Hits,2014-09-09,latin,0.763,0.76,0,-4.672,0.0596,0.133,0.916,163.969,211888,Medium Popularity,Very Fast,Loud,September
No Quiere Novio (remix) [feat. Nejo & Tego Calderon],DJ Nelson,56,Mi Historia,2016-04-01,latin,0.873,0.823,6,-3.182,0.215,0.145,0.804,95.012,195816,Medium Popularity,Moderate,Loud,April
Quiero Saber,Ivy Queen,55,DIVA- Platinum Edition,2004-01-27,latin,0.846,0.905,6,-3.686,0.0588,0.228,0.843,95.018,175533,Medium Popularity,Moderate,Loud,January
No Le Temas a el Beat,Trebol Clan,50,The Kings Of The Beat,2004-11-23,latin,0.672,0.54,9,-8.096,0.063,0.19,0.208,172.013,215440,Medium Popularity,Very Fast,Moderate,November
Llamé Pa' Verte,Wisin,51,Reggaeton Hits 2007,2006-11-21,latin,0.841,0.808,10,-5.55,0.0749,0.0816,0.66,95.0,195680,Medium Popularity,Moderate,Moderate,November
Ay Vamos,J Balvin,69,La Familia B Sides,2014-09-16,latin,0.718,0.711,8,-5.746,0.11,0.1,0.92,173.916,226413,High Popularity,Very Fast,Moderate,September
Automovil,Ñejo,61,Ñejo & Dalmata (Special Edition) - EP,2012-10-01,latin,0.79,0.765,6,-6.642,0.188,0.0721,0.964,170.063,219481,High Popularity,Very Fast,Moderate,October
"Te He Querido, Te He Llorado",Ivy Queen,49,e5,2006-11-14,latin,0.776,0.857,11,-5.824,0.0598,0.125,0.552,95.02,254027,Medium Popularity,Moderate,Moderate,November
Soy Una Gargola,Randy,61,Alex Gargolas Greatest Hits,2013-07-09,latin,0.763,0.616,4,-12.101,0.0552,0.116,0.471,94.015,188919,High Popularity,Moderate,Quiet,July
Yo Te Lo Dije,J Balvin,65,La Familia,2013-09-29,latin,0.746,0.617,3,-5.811,0.0734,0.21,0.961,87.944,220853,High Popularity,Slow,Moderate,September
Hay Algo en Ti,Luny Tunes,59,"Mas Flow, Vol. 1",2003-08-26,latin,0.842,0.681,4,-8.149,0.0544,0.113,0.238,96.017,232587,Medium Popularity,Moderate,Moderate,August
Aquí Está Tu Caldo,Daddy Yankee,57,"Blin Blin, Vol. 1",2003-03-03,latin,0.884,0.743,11,-7.65,0.112,0.127,0.781,95.997,212480,Medium Popularity,Moderate,Moderate,March
Soy Igual Que Tú,Alexis y Fido,61,Sobrenatural,2007-09-28,latin,0.852,0.66,2,-6.177,0.224,0.207,0.517,94.006,224707,High Popularity,Moderate,Moderate,September
Cuando Baila Reggaeton,Tego Calderon,54,The Underdog - El Subestimado,2006-08-29,latin,0.848,0.801,10,-6.821,0.102,0.0624,0.908,95.027,184480,Medium Popularity,Moderate,Moderate,August
Shorty,Casa De Leones,56,Casa De Leones,2007-06-19,latin,0.796,0.866,10,-6.087,0.0595,0.0561,0.877,94.991,246080,Medium Popularity,Moderate,Moderate,June
Algo Musical,Ñejo & Dalmata,55,Exitos,2016-11-30,latin,0.883,0.626,1,-7.541,0.0853,0.0594,0.565,107.023,209453,Medium Popularity,Moderate,Moderate,November
Dominicana,Tego Calderon,54,El Abayarde,2003-07-01,latin,0.845,0.906,7,-3.804,0.0687,0.0199,0.813,94.987,252693,Medium Popularity,Moderate,Loud,July
Papi Chulo,El Chombo,56,A Mover el Culo Con el Chombo,2016-10-28,latin,0.893,0.851,1,-6.42,0.112,0.0246,0.837,110.005,175856,Medium Popularity,Moderate,Moderate,October
El Carnaval,Baby Rasta & Gringo,54,Sentenciados - Platinum Edition,2004-05-11,latin,0.802,0.625,11,-8.589,0.0567,0.175,0.676,94.995,223240,Medium Popularity,Moderate,Moderate,May
Oye Mi Canto,N.O.R.E.,61,N.O.R.E. Y La Familia,2006-07-18,latin,0.677,0.946,6,-2.887,0.0553,0.274,0.948,96.011,240973,High Popularity,Moderate,Loud,July
Mi Fanatica,Arcangel,58,Mas Flow - Los Benjamins,2006-09-26,latin,0.875,0.691,4,-7.704,0.114,0.219,0.612,92.993,228560,Medium Popularity,Moderate,Moderate,September
Travesuras,Nicky Jam,68,Nicky Jam Hits,2014-09-09,latin,0.77,0.79,10,-5.453,0.0814,0.0829,0.872,93.97,195453,High Popularity,Moderate,Moderate,September
"Sol, Playa Y Arena","Tito ""El Bambino""",60,It's My Time,2007-01-01,latin,0.822,0.656,5,-6.159,0.11,0.329,0.734,94.039,188320,Medium Popularity,Moderate,Moderate,January
Aventura,Luny Tunes,54,"Mas Flow, Vol. 1",2003-08-26,latin,0.858,0.741,9,-7.204,0.124,0.0974,0.823,93.001,170854,Medium Popularity,Moderate,Moderate,August
Chulin Culin Chunfly (feat. Residente Calle 13),Voltio,13,Voltio,2014-10-07,latin,0.793,0.823,7,-6.39,0.0681,0.0986,0.616,91.997,275360,Very Low Popularity,Moderate,Moderate,October
Limbo,Daddy Yankee,71,Prestige,2012-01-01,latin,0.806,0.875,7,-3.817,0.088,0.065,0.917,125.063,224693,High Popularity,Fast,Loud,January
Rutina,Favian Lovo,55,Rutina,2019-11-14,latin,0.725,0.688,1,-5.756,0.0403,0.125,0.744,93.992,210440,Medium Popularity,Moderate,Moderate,November
QUE PRETENDES,J Balvin,86,OASIS,2019-06-28,latin,0.639,0.791,10,-4.443,0.253,0.362,0.939,92.603,222347,Very High Popularity,Moderate,Loud,June
Amanece,Anuel AA,80,Amanece,2018-12-14,latin,0.79,0.631,8,-5.549,0.0425,0.158,0.889,94.039,190005,High Popularity,Moderate,Moderate,December
Fin De Semana,Lunay,68,Fin De Semana,2019-09-13,latin,0.828,0.944,5,-1.648,0.0703,0.0869,0.891,95.995,151562,High Popularity,Moderate,Loud,September
Bandolera,Bryant Myers,71,Bandolera,2019-06-28,latin,0.843,0.647,8,-4.858,0.0715,0.11,0.685,93.02,201859,High Popularity,Moderate,Loud,June
Te Veo,Urba y Rome,62,Te Veo,2019-06-21,latin,0.782,0.813,1,-3.71,0.0327,0.125,0.728,94.975,221501,High Popularity,Moderate,Loud,June
Ontas? - Remix,Alex Rose,65,Ontas? (Remix),2019-09-13,latin,0.872,0.664,1,-5.807,0.0825,0.0939,0.77,89.992,290578,High Popularity,Slow,Moderate,September
Guayo,Zion & Lennox,72,Guayo,2019-05-17,latin,0.774,0.774,9,-4.19,0.0516,0.138,0.489,95.998,222302,High Popularity,Moderate,Loud,May
La Cartera,Farruko,76,Gangalee,2019-04-26,latin,0.771,0.796,10,-4.106,0.0798,0.218,0.636,87.985,289907,High Popularity,Slow,Loud,April
Solita,Sech,77,Sueños,2019-04-19,latin,0.679,0.831,2,-1.866,0.109,0.097,0.88,88.792,219520,High Popularity,Slow,Loud,April
Pa' Que Vuelvas,Lyanno,58,Pa' Que Vuelvas,2019-03-01,latin,0.814,0.647,8,-5.651,0.0443,0.0854,0.604,93.977,206924,Medium Popularity,Moderate,Moderate,March
