track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_category,tempo_category,loudness_category,release_month
Out Of Control,Hoobastank,1.0,The Reason,2004-04-27,rock,0.442,0.967,4.0,-4.334,0.5638447617132516,0.124,0.00124,0.0,0.346,0.538,157.893,162107.0,Very Low Popularity,Very Fast,Loud,April
The Coming Storm,Matt Moore,39.0,The Coming Storm,2017-06-09,rock,0.479,0.963,2.0,-3.045,1.0,0.0796,7.72e-05,0.0376,0.0831,0.211,121.04495242659672,247278.0,Medium-Low Popularity,Fast,Loud,June
Heads Will Roll (Battlefield Hardline Rock),Teamheadkick,40.0,Legend,2015-06-07,rock,0.452,0.981,8.0,-5.613,1.0,0.0476,0.000839,0.08365661309457895,0.243,0.747,180.016,235000.0,Medium-Low Popularity,Ultra Fast,Moderate,June
Turn It Up,Sonic Syndicate,0.0,Turn It Up,2010-08-20,rock,0.519,0.939,6.0,-2.59,0.0,0.0734,7.4e-05,0.0,0.19030977962953666,0.381,130.019,218832.0,Unknown,Fast,Loud,August
Beating Heart,Steal The City,30.0,Beating Heart,2017-07-21,rock,0.6545498077701337,0.932,5.0,-6.477,0.0,0.0959,0.000191,0.0,0.115,0.386,169.885,256257.0,Low Popularity,Extremely Fast,Moderate,July
...To Be Loved,Papa Roach,55.0,The Paramour Sessions,2006-01-01,rock,0.478,0.977,8.0,-3.162,1.0,0.0751,0.00473,0.0,0.509,0.482,96.047,225829.00778894473,Medium Popularity,Slow,Loud,January
Venom - Music From The Motion Picture,Eminem,76.0,Kamikaze,2018-08-31,rock,0.749,0.794,0.0,-5.063,1.0,0.064,0.175427786901252,0.0,0.543,0.46,135.959,269554.0,High Popularity,Fast,Moderate,August
Kick Ass,Egypt Central,42.58588104502501,White Rabbit,2011-12-22,rock,0.547,0.908,8.0,-5.446,0.0,0.0476,0.000209,2.69e-06,0.323,0.594,95.008,198947.0,Medium-Low Popularity,Slow,Moderate,December
Chaos And Earthquakes,Nonpoint,57.0,Chaos And Earthquakes,2018-06-22,rock,0.524,0.843,10.0,-5.578,0.5638447617132516,0.0536,0.000417,0.125,0.375,0.212,85.993,225133.0,Medium Popularity,Slow,Moderate,June
Leave It All Behind,Cult To Follow,63.0,Leave It All Behind - Single,2011-12-20,rock,0.643,0.954,9.0,-6.7204889102207845,1.0,0.108,0.00528,0.0,0.466,0.54,114.964,224087.0,Medium Popularity,Moderate,Moderate,December
Fallen Leaves,Billy Talent,65.0,Billy Talent II,2006-06-23,rock,0.6545498077701337,0.811,3.0,-4.079,1.0,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200.0,Medium Popularity,Fast,Loud,June
Dumptruck,Wilson,55.0,Tasty Nasty,2018-08-24,rock,0.491,0.87,2.0,-4.327,1.0,0.0443,4.49e-05,0.000145,0.0607,0.5098375511751326,103.072,217720.0,Medium Popularity,Moderate,Loud,August
Hush - 1998 Remaster,Deep Purple,62.0,Shades of Deep Purple,1968-07-01,rock,0.57,0.635,5.387222222222222,-10.231,1.0,0.0482,0.00459,0.176,0.0901,0.196,108.431,266840.0,Medium Popularity,Moderate,Quiet,July
Sunshine Of Your Love,Cream,26.0,Complete Clapton,2007-10-09,rock,0.666,0.6989134898547792,2.0,-8.465,1.0,0.0338,0.386,0.000115,0.152,0.686,114.917,250067.0,Low Popularity,Moderate,Moderate,October
Sympathy For The Devil,The Rolling Stones,3.0,Beggars Banquet,1968-12-06,rock,0.658,0.675,9.0,-10.967,1.0,0.242,0.175427786901252,0.0,0.0428,0.587,115.574,377760.0,Very Low Popularity,Moderate,Quiet,December
Paint It Black,The Rolling Stones,0.0,Hot Rocks 1964-1971,1971-12-20,rock,0.458,0.6989134898547792,1.0,-9.188,1.0,0.106,0.0469,0.00327,0.413,0.575,158.691,202133.0,Unknown,Very Fast,Moderate,December
Jumpin' Jack Flash,The Rolling Stones,0.0,Hot Rocks 1964-1971,1971-12-20,rock,0.572,0.912,3.0,-8.099,1.0,0.0562,0.0421,0.18,0.0742,0.637,121.04495242659672,222293.0,Unknown,Fast,Moderate,December
(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,0.0,Hot Rocks 1964-1971,1971-12-20,rock,0.723,0.841,9.0,-8.649,1.0,0.0481,0.000324,0.174,0.102,0.5098375511751326,135.595,222800.0,Unknown,Fast,Moderate,December
Under My Thumb,The Rolling Stones,0.0,Hot Rocks 1964-1971,1971-12-20,rock,0.727,0.57,6.0,-11.438,0.5638447617132516,0.0358,0.36,0.0585,0.202,0.737,126.805,222773.0,Unknown,Fast,Quiet,December
Let's Spend The Night Together - Stereo Version,The Rolling Stones,42.58588104502501,Hot Rocks 1964-1971,1971-12-20,rock,0.563,0.796,7.0,-7.731,1.0,0.0547,0.68,0.0,0.25,0.553,140.85,215800.0,Medium-Low Popularity,Very Fast,Moderate,December
Breaking The Law,Motörhead,31.0,Hell Bent Forever - A Tribute To Judas Priest,2008-09-01,rock,0.337,0.951,1.0,-5.032,1.0,0.0653,0.013,0.08365661309457895,0.113,0.53,165.971,156400.0,Medium-Low Popularity,Extremely Fast,Moderate,September
Hellraiser,Motörhead,22.0,Collections,2007-05-18,rock,0.535,0.834,11.0,-7.645,0.5638447617132516,0.0269,3.58e-05,2.02e-06,0.305,0.644,97.996,270467.0,Low Popularity,Slow,Moderate,May
The Boys Are Back In Town,Thin Lizzy,0.0,Absolute Rock Anthems,2008-07-07,rock,0.321,0.811,8.0,-5.756,1.0,0.0782,0.167,0.08365661309457895,0.165,0.798,76.904,265227.0,Unknown,Very Slow,Moderate,July
Rebel Yell,Billy Idol,0.0,Absolute Rock Anthems,2008-07-07,rock,0.509,0.89,9.0,-4.594,0.0,0.0805,0.00237,0.000788,0.19030977962953666,0.434,166.402,286173.0,Unknown,Extremely Fast,Loud,July
Paranoid,Black Sabbath,0.0,Absolute Rock Anthems,2008-07-07,rock,0.398,0.929,4.0,-5.041,0.0,0.10698268610046399,0.000464,0.0244,0.181,0.493,163.105,165600.0,Unknown,Extremely Fast,Moderate,July
My Sharona,The Knack,0.0,Absolute Rock Anthems,2008-07-07,rock,0.6545498077701337,0.831,0.0,-5.077,1.0,0.0451,0.175,0.000296,0.536,0.812,147.958,238227.0,Unknown,Very Fast,Moderate,July
Barracuda,Heart,0.0,Absolute Rock Anthems,2008-07-07,rock,0.509,0.926,4.0,-4.073,0.0,0.0614,0.0176,0.0359,0.205,0.611,137.213,225829.00778894473,Unknown,Fast,Loud,July
EYE OF THE TIGER,Survivor,0.0,Absolute Rock Anthems,2008-07-07,rock,0.801,0.698,8.0,-6.037,1.0,0.0298,0.0503,0.08365661309457895,0.0712,0.597,108.873,240933.0,Unknown,Moderate,Moderate,July
Gimme Shelter,The Rolling Stones,3.0,Let It Bleed,1969-12-05,rock,0.633,0.649,1.0,-8.272,0.0,0.0311,0.464,0.0363,0.17,0.457,118.629,225829.00778894473,Very Low Popularity,Moderate,Moderate,December
Stand,Motörhead,42.58588104502501,Collections,2007-05-18,rock,0.236,0.97,1.0,-7.596,1.0,0.0656,0.000629,0.81,0.0994,0.303,195.217,211507.0,Medium-Low Popularity,Ultra Fast,Moderate,May
Who Are You - Single Edit,The Who,0.0,Absolute Rock Anthems,2008-07-07,rock,0.638,0.75,9.0,-7.659,1.0,0.043,0.198,0.00172,0.232,0.501,121.04495242659672,299227.0,Unknown,Fast,Moderate,July
Baba O'Riley - Remixed Version,The Who,0.0,My Generation - The Very Best Of The Who,1996-08-27,rock,0.405,0.6989134898547792,5.0,-8.609,1.0,0.0376,0.436,0.0875,0.148,0.129,118.039,309400.0,Unknown,Moderate,Moderate,August
All Along The Watchtower,Jimi Hendrix,8.0,Music From The Motion Picture Watchmen,2009-02-24,rock,0.433,0.787,8.0,-6.747,1.0,0.0581,0.00287,2.97e-05,0.0883,0.562,121.04495242659672,239667.0,Very Low Popularity,Fast,Moderate,February
Little Wing,Jimi Hendrix,0.0,Experience Hendrix: The Best Of Jimi Hendrix,2000-03-27,rock,0.487,0.537,5.387222222222222,-7.011,1.0,0.0487,0.127,0.00123,0.0543,0.442,139.601,145533.0,Unknown,Fast,Moderate,March
Fear Of The Dark - 1998 Remastered Version,Iron Maiden,55.0,Ed Hunter,1999-05-17,rock,0.301,0.813,2.0,-8.786,0.5638447617132516,0.0568,0.000674,0.000631,0.197,0.236,109.25,436960.0,Medium Popularity,Moderate,Moderate,May
I Was Made For Lovin' You,KISS,42.58588104502501,Greatest Kiss,1997-04-08,rock,0.771,0.847,4.0,-6.216,1.0,0.0383,0.21,6.45e-05,0.0759,0.886,128.385,270960.0,Medium-Low Popularity,Fast,Moderate,April
Lick It Up,KISS,0.0,Discoveries,2008-10-20,rock,0.668,0.846,2.0,-4.149,1.0,0.0563,0.109,3.22e-05,0.32,0.529,120.276,225829.00778894473,Unknown,Fast,Loud,October
Razamanaz,Nazareth,0.0,The Anthology,2009-07-13,rock,0.338,0.954,2.0,-4.392,1.0,0.175,0.00027,0.08365661309457895,0.285,0.345,190.077,229867.0,Unknown,Ultra Fast,Loud,July
Ain't Talkin' 'Bout Love,Van Halen,3.0,Van Halen (Reissue),1978-02-07,rock,0.498,0.887,8.0,-8.344,0.0,0.0383,0.00392,0.08365661309457895,0.209,0.714,139.126,226973.0,Very Low Popularity,Fast,Moderate,February
Hot For Teacher,Van Halen,7.0,1984,1984-01-03,rock,0.552,0.948,2.0,-4.896,1.0,0.10698268610046399,0.000461,0.00031,0.0607,0.502,127.473,282467.0,Very Low Popularity,Fast,Loud,January
Under Pressure,Queen,1.0,Greatest Hits II,1991-10-28,rock,0.67,0.535,2.0,-12.657,1.0,0.0523,0.404,0.0,0.19030977962953666,0.429,113.481,236760.0,Very Low Popularity,Moderate,Quiet,October
Don't Stop Believin',Journey,74.0,The Essential Journey,2001-09-19,rock,0.491,0.802,4.0,-7.106,1.0,0.0392,0.25,0.0,0.387,0.472,119.25,225829.00778894473,High Popularity,Moderate,Moderate,September
Pour Some Sugar On Me - Historia Video Edit,Def Leppard,0.0,Rock Of Ages: The Definitive Collection,2005-09-26,rock,0.544,0.916,1.0,-5.031,0.0,0.10698268610046399,0.00261,1.44e-06,0.109,0.578,85.076,292360.0,Unknown,Slow,Moderate,September
Rock Rock (Till You Drop),Def Leppard,0.0,Rock Of Ages: The Definitive Collection,2005-09-26,rock,0.557,0.958,2.0,-4.63,1.0,0.0679,0.00115,0.00635,0.0688,0.401,121.04495242659672,235493.0,Unknown,Fast,Loud,September
Rebel Rebel - 1997 Remaster,David Bowie,36.0,The Best Of David Bowie 1969-74,1997-10-27,rock,0.672,0.963,9.0,-6.7204889102207845,1.0,0.0507,0.00205,0.0,0.291,0.621,126.549,265653.0,Medium-Low Popularity,Fast,Moderate,October
Spoonman,Soundgarden,0.0,Superunknown,1994-03-09,rock,0.268,0.794,0.0,-11.034,1.0,0.0341,0.175427786901252,0.075,0.229,0.903,182.921,246373.0,Unknown,Ultra Fast,Quiet,March
Sultans Of Swing,Dire Straits,9.0,Sultans Of Swing - The Very Best Of Dire Straits,1998-11-10,rock,0.73,0.869,5.0,-6.7204889102207845,1.0,0.0294,0.0605,0.0608,0.335,0.903,148.152,346600.0,Very Low Popularity,Very Fast,Moderate,November
Light My Fire - New Stereo Mix Advanced Resolution,The Doors,42.58588104502501,The Doors [40th Anniversary Mixes],1967-01-04,rock,0.462,0.629,4.0,-11.963,0.0,0.0294,0.149,0.000194,0.202,0.675,131.062,418387.0,Medium-Low Popularity,Fast,Quiet,January
Break On Through [To The Other Side] - New Stereo Mix Advanced Resolution,The Doors,0.0,The Doors [40th Anniversary Mixes],1967-01-04,rock,0.6545498077701337,0.704,9.0,-11.585,1.0,0.0573,0.229,1.27e-06,0.228,0.804,183.673,146000.0,Unknown,Ultra Fast,Quiet,January
Rainbow In The Dark,Dio,2.0,Dio / Rock Legends,2007-01-01,rock,0.511,0.6989134898547792,9.0,-8.052,0.0,0.0378,8.57e-05,0.5,0.0418,0.652,117.564,252920.0,Very Low Popularity,Moderate,Moderate,January
Don't Talk To Strangers,Dio,1.0,Dio / Rock Legends,2007-01-01,rock,0.361,0.886,2.0,-7.712,0.0,0.0934,0.00849,0.0986,0.115,0.5098375511751326,127.367,292427.0,Very Low Popularity,Fast,Moderate,January
Bang Your Head (Metal Health),Quiet Riot,24.0,Monster Metal Hits & Power Ballads '80s,2007-04-01,rock,0.525,0.937,2.0,-4.197,1.0,0.10698268610046399,0.000829,0.000861,0.0873,0.494,123.099,314467.0,Low Popularity,Fast,Loud,April
Slam Dunk (Way To Go!),Quiet Riot,21.0,Greatest Hits,2007-12-04,rock,0.6545498077701337,0.841,2.0,-4.883,1.0,0.0452,0.0102,3.65e-06,0.075,0.649,95.068,205307.0,Low Popularity,Slow,Loud,December
You've Got Another Thing Coming,Judas Priest,17.0,Metal Works '73-'93,1993-04-28,rock,0.511,0.823,6.0,-6.893,0.0,0.0471,0.00548,4.98e-06,0.101,0.5098375511751326,138.215,308867.0,Low Popularity,Fast,Moderate,April
Crossroads - Live,Cream,0.0,The Very Best Of Cream,1995-05-09,rock,0.378,0.6989134898547792,7.0,-12.145,1.0,0.0638,0.439,0.0261,0.862,0.841,131.641,255707.0,Unknown,Fast,Quiet,May
Mississippi Queen,Mountain,7.0,Super Hits,2000-06-29,rock,0.575,0.596,5.387222222222222,-10.579,1.0,0.0752,0.133,0.0,0.0479,0.721,140.252,150600.0,Very Low Popularity,Very Fast,Quiet,June
Love Me Two Times - New Stereo Mix,The Doors,42.0,The Future Starts Here: The Essential Doors Hits,2008-01-28,rock,0.639,0.613,5.387222222222222,-9.513,0.0,0.0363,0.234,5.34e-06,0.321,0.755,132.353,195227.0,Medium-Low Popularity,Fast,Moderate,January
Up Around The Bend,Creedence Clearwater Revival,0.0,Creedence Clearwater / Rock Legends (International Version),2007-11-05,rock,0.619,0.799,2.0,-8.897,1.0,0.0344,0.0906,0.675,0.286,0.841,130.286,225829.00778894473,Unknown,Fast,Moderate,November
Susie Q - Single Version,Creedence Clearwater Revival,0.0,Creedence Covers The Classics,2009-01-01,rock,0.64,0.631,9.0,-11.092,0.0,0.0459,0.0635,0.0019,0.118,0.5098375511751326,128.283,273840.0,Unknown,Fast,Quiet,January
I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,2.0,Creedence Covers The Classics,2009-01-01,rock,0.917,0.643,2.0,-7.962,1.0,0.0413,0.175427786901252,0.00342,0.0569,0.746,117.626,231760.0,Very Low Popularity,Moderate,Moderate,January
Where Eagles Dare - 1998 Remastered Version,Iron Maiden,2.0,Piece Of Mind (1998 Remastered Edition),1983-05-16,rock,0.264,0.6989134898547792,4.0,-7.183,0.0,0.0685,0.00264,0.0453,0.433,0.468,113.288,370333.0,Very Low Popularity,Moderate,Moderate,May
Ten Thousand Fists,Disturbed,63.0,Ten Thousand Fists,2005-09-19,rock,0.54,0.977,5.387222222222222,-3.409,1.0,0.0878,2.55e-05,0.0553,0.0533,0.211,106.911,212040.0,Medium Popularity,Moderate,Loud,September
American Capitalist,Five Finger Death Punch,40.0,American Capitalist,2011-10-11,rock,0.484,0.995,1.0,-3.892,0.0,0.238,0.175427786901252,0.00198,0.208,0.0436,150.04,208440.0,Medium-Low Popularity,Very Fast,Loud,October
Immortalized,Disturbed,53.0,Immortalized,2015-08-21,rock,0.373,0.991,7.0,-2.101,1.0,0.10698268610046399,0.000157,1.29e-06,0.162,0.316,197.973,257836.0,Medium Popularity,Ultra Fast,Loud,August
Battle Born,Five Finger Death Punch,55.0,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 2",2013-11-19,rock,0.465,0.965,11.0,-4.578,0.5638447617132516,0.114,0.000143,0.0,0.245,0.392,148.012,223766.0,Medium Popularity,Very Fast,Loud,November
Stricken,Disturbed,72.0,Ten Thousand Fists,2005-09-19,rock,0.6545498077701337,0.969,8.0,-2.938,1.0,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227.0,High Popularity,Extremely Fast,Loud,September
The Vengeful One,Disturbed,65.0,Immortalized (Deluxe Edition),2015-08-15,rock,0.238,0.967,4.0,-2.602,0.0,0.136,0.000213,0.08365661309457895,0.26,0.58,170.128,252003.0,Medium Popularity,Extremely Fast,Loud,August
You,Five Finger Death Punch,51.0,"The Wrong Side of Heaven and the Righteous Side of Hell, Vol. 1",2013-07-30,rock,0.564,0.978,1.0,-4.294,0.0,0.132,8.93e-05,0.0,0.19030977962953666,0.432,135.989,182316.0,Medium Popularity,Fast,Loud,July
I Stand Alone,Godsmack,67.0,Faceless,2003-04-08,rock,0.217,0.92,8.0,-4.479,1.0,0.10698268610046399,2.86e-05,0.0,0.102,0.376,167.169,246040.0,Medium Popularity,Extremely Fast,Loud,April
Jekyll and Hyde,Five Finger Death Punch,65.0,Got Your Six,2015-09-04,rock,0.537,0.964,9.0,-4.157,1.0,0.113,0.000599,1.14e-05,0.0564,0.5098375511751326,155.017,206903.0,Medium Popularity,Very Fast,Loud,September
Wrong Side of Heaven,Five Finger Death Punch,67.0,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",2013-07-26,rock,0.481,0.932,4.0,-4.592,0.0,0.083,0.00721,0.0,0.337,0.543,149.992,225829.00778894473,Medium Popularity,Very Fast,Loud,July
Down with the Sickness,Disturbed,74.0,The Sickness,2000-02-25,rock,0.695,0.876,3.0,-6.7204889102207845,0.0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213.0,High Popularity,Slow,Moderate,February
Coming Undone,Korn,71.0,See You On the Other Side,2005-12-06,rock,0.687,0.677,2.0,-4.172,0.5638447617132516,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773.0,High Popularity,Very Slow,Loud,December
Click Click Boom,Saliva,2.0,Every Six Seconds,2001-01-01,rock,0.609,0.935,5.387222222222222,-2.941,1.0,0.0479,0.0029,0.000359,0.188,0.498,95.957,252400.0,Very Low Popularity,Slow,Loud,January
I Am Machine,Three Days Grace,42.58588104502501,Human,2015-03-27,rock,0.402,0.97,2.0,-4.538,0.0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,200147.0,Medium-Low Popularity,Very Slow,Loud,March
The Devil in I,Slipknot,71.0,.5: The Gray Chapter (Special Edition),2014-10-15,rock,0.398,0.939,9.0,-2.865,0.0,0.0648,0.00591,0.000881,0.357,0.5098375511751326,92.027,342821.0,High Popularity,Slow,Loud,October
Cut the Cord,Shinedown,67.0,Threat to Survival,2015-09-18,rock,0.447,0.966,7.0,-2.966,0.5638447617132516,0.089,0.00349,0.000198,0.312,0.533,178.105,224597.0,Medium Popularity,Extremely Fast,Loud,September
Falling Away from Me,Korn,69.0,Issues,1999-11-09,rock,0.468,0.769,5.387222222222222,-7.036,1.0,0.041,0.00014,0.00124,0.271,0.17,104.102,270920.0,Medium Popularity,Moderate,Moderate,November
Trenches,Pop Evil,59.0,Onyx,2013-05-14,rock,0.547,0.95,5.387222222222222,-3.482,1.0,0.0577,0.000175,0.00956,0.166,0.594,100.008,217880.0,Medium Popularity,Moderate,Loud,May
My Nemesis,Five Finger Death Punch,55.0,Got Your Six (Deluxe),2015-09-04,rock,0.437,0.97,5.387222222222222,-2.333,0.0,0.0771,2.87e-05,0.0,0.252,0.509,74.995,215872.0,Medium Popularity,Very Slow,Loud,September
Smooth Criminal,Alien Ant Farm,10.0,Anthology,2001-01-01,rock,0.653,0.966,9.0,-4.236,0.0,0.0598,0.00287,0.0026,0.143,0.5098375511751326,126.921,209267.0,Very Low Popularity,Fast,Loud,January
Happy Song,Bring Me The Horizon,42.58588104502501,That's The Spirit (Track by Track Commentary),2015-09-04,rock,0.296,0.912,5.0,-3.433,1.0,0.0645,3.45e-05,0.00264,0.389,0.276,171.931,239293.0,Medium-Low Popularity,Extremely Fast,Loud,September
Open Your Eyes,Disturbed,55.0,Immortalized (Deluxe Edition),2015-08-15,rock,0.579,0.973,5.0,-2.152,0.0,0.09,0.000145,0.0567,0.226,0.5098375511751326,116.025,237347.0,Medium Popularity,Moderate,Loud,August
Careless Whisper,Seether,53.0,Seether: 2002-2013,2013-01-01,rock,0.492,0.95,2.0,-4.601,1.0,0.0559,4.23e-05,0.00469,0.071,0.5098375511751326,134.035,297382.0,Medium Popularity,Fast,Loud,January
Bad Company,Five Finger Death Punch,69.0,War Is the Answer,2009-09-22,rock,0.557,0.6989134898547792,11.0,-4.196,0.0,0.0498,0.000595,9.84e-05,0.0904,0.17,114.025,262440.0,Medium Popularity,Moderate,Loud,September
Mudshovel,Staind,64.0,Dysfunction,1999-04-13,rock,0.328,0.826,6.0,-5.085,1.0,0.0362,0.000224,0.000944,0.0818,0.341,106.606,225829.00778894473,Medium Popularity,Moderate,Moderate,April
I Hate Everything About You,Three Days Grace,70.0,Three Days Grace,2003-04-19,rock,0.498,0.83,6.0,-5.157,0.0,0.0421,0.00461,0.08365661309457895,0.139,0.453,89.342,231480.0,Medium Popularity,Slow,Moderate,April
Absolute Zero,Stone Sour,42.58588104502501,"House of Gold & Bones, Part 1",2012-10-17,rock,0.552,0.988,1.0,-2.555,0.0,0.0787,0.000108,0.309,0.846,0.619,139.941,229840.0,Medium-Low Popularity,Fast,Loud,October
The Truth,Sevendust,42.58588104502501,All I See Is War,2018-05-11,rock,0.524,0.97,7.0,-4.815,1.0,0.278,2.56e-05,0.0,0.0796,0.328,111.832,221301.0,Medium-Low Popularity,Moderate,Loud,May
Tourniquet,Breaking Benjamin,42.58588104502501,Ember,2018-04-13,rock,0.179,0.953,5.0,-2.686,1.0,0.202,1.5e-05,0.00109,0.363,0.337,153.955,249467.0,Medium-Low Popularity,Very Fast,Loud,April
Throne,Bring Me The Horizon,68.0,That's The Spirit,2015-09-11,rock,0.426,0.888,5.387222222222222,-3.72,0.0,0.0987,0.000455,0.0,0.306,0.387,144.111,191520.0,Medium Popularity,Very Fast,Loud,September
Soldiers,Otherwise,0.0,Soldiers (Digital single),2012-03-05,rock,0.592,0.877,2.0,-6.7204889102207845,0.0,0.0502,0.0095,0.000171,0.131,0.712,117.106,241849.0,Unknown,Moderate,Moderate,March
Dangerous,Shaman's Harvest,49.0,Smokin' Hearts & Broken Guns,2014-09-12,rock,0.512,0.804,0.0,-6.7204889102207845,0.0,0.0308,0.00142,3.59e-06,0.125,0.245,101.005,243120.0,Medium-Low Popularity,Moderate,Moderate,September
Savior,Rise Against,70.0,Appeal To Reason,2008-01-01,rock,0.339,0.931,5.0,-6.7204889102207845,0.0,0.062,0.0015,0.000142,0.425,0.467,112.548,242280.0,Medium Popularity,Moderate,Moderate,January
In Between,Beartooth,64.0,Disgusting,2014-06-10,rock,0.462,0.972,7.0,-2.642,0.0,0.10698268610046399,0.00285,0.0,0.666,0.449,128.092,213576.0,Medium Popularity,Fast,Loud,June
Feel Invincible,Skillet,72.0,Unleashed,2016-08-05,rock,0.603,0.886,5.387222222222222,-3.777,0.0,0.0837,0.00045,0.0,0.26,0.395,126.025,229933.0,High Popularity,Fast,Loud,August
End Of Me,Ashes Remain,42.58588104502501,What I've Become,2011-08-23,rock,0.59,0.823,5.0,-4.606,0.0,0.0394,0.00187,0.0,0.375,0.571,129.969,170427.0,Medium-Low Popularity,Fast,Loud,August
Angels Fall,Breaking Benjamin,2.0,Dark Before Dawn,2015-06-23,rock,0.4,0.886,7.0,-6.7204889102207845,1.0,0.0513,0.000783,4.04e-05,0.132,0.408,196.052,228867.0,Very Low Popularity,Ultra Fast,Moderate,June
In the Air Tonight,Nonpoint,59.0,Recoil (Explicit Content U.S. Version),2004-07-13,rock,0.556,0.812,0.0,-4.193,1.0,0.0469,0.0171,0.143,0.143,0.181,99.935,225829.00778894473,Medium Popularity,Slow,Loud,July
I'm Shipping Up To Boston,Dropkick Murphys,70.0,The Warrior's Code,2005-07-19,rock,0.452,0.928,2.0,-3.133,1.0,0.079,0.000706,0.08365661309457895,0.226,0.6,129.188,153600.0,Medium Popularity,Fast,Loud,July
Heavy Is the Head,Zac Brown Band,3.0,Heavy Is The Head,2015-03-07,rock,0.508,0.923,8.0,-3.258,1.0,0.0392,0.000369,0.00171,0.0948,0.689,85.526,225829.00778894473,Very Low Popularity,Slow,Loud,March
Comatose,Skillet,66.0,Comatose,2006-10-03,rock,0.359,0.955,4.0,-2.323,0.0,0.12,0.00116,0.08365661309457895,0.349,0.446,170.033,230427.0,Medium Popularity,Extremely Fast,Loud,October
Time of Dying,Three Days Grace,65.0,One-X,2006-06-25,rock,0.306,0.873,0.0,-3.668,0.0,0.0567,0.00105,0.0,0.19030977962953666,0.452,198.387,186373.0,Medium Popularity,Ultra Fast,Loud,June
Vice Grip,Parkway Drive,59.0,Ire,2015-09-25,rock,0.48,0.988,11.0,-3.229,0.0,0.10698268610046399,3.17e-05,0.00432,0.389,0.252,124.041,263587.0,Medium Popularity,Fast,Loud,September
Fallen Angel,Three Days Grace,63.0,Human,2015-03-27,rock,0.453,0.911,2.0,-3.775,0.0,0.0382,0.00554,0.08365661309457895,0.0627,0.218,137.011,186147.0,Medium Popularity,Fast,Loud,March
Gone Away,Five Finger Death Punch,65.0,A Decade of Destruction,2017-12-01,rock,0.501,0.779,10.0,-6.483,0.5638447617132516,0.0421,0.000419,5.15e-05,0.139,0.231,106.024,275213.0,Medium Popularity,Moderate,Moderate,December
